"Type","Theme","File","Name","Legend","Values","Color","Labels","Unit","Provenance","Order","Visible","Hidden","Goal"
"theme","Birds (IUCN)","T_IUCN_BIRD_Regulus_satrapa_3_aoh.tif","Golden-crowned Kinglet 3","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Riparia_riparia_2_aoh.tif","Collared Sand Martin 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sayornis_phoebe_2_aoh.tif","Eastern Phoebe 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Scolopax_minor_2_aoh.tif","American Woodcock 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Seiurus_aurocapilla_2_aoh.tif","Ovenbird 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_americana_2_aoh.tif","Northern Parula 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_caerulescens_2_aoh.tif","Black-throated Blue Warbler 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_cerulea_2_aoh.tif","Cerulean Warbler 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_coronata_2_aoh.tif","Myrtle Warbler 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_fusca_2_aoh.tif","Blackburnian Warbler 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_magnolia_2_aoh.tif","Magnolia Warbler 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_pensylvanica_2_aoh.tif","Chestnut-sided Warbler 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_petechia_2_aoh.tif","Golden Warbler 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_pinus_2_aoh.tif","Pine Warbler 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Setophaga_ruticilla_2_aoh.tif","American Redstart 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sialia_sialis_2_aoh.tif","Eastern Bluebird 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sitta_canadensis_1_aoh.tif","Red-breasted Nuthatch 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sitta_carolinensis_1_aoh.tif","White-breasted Nuthatch 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spatula_discors_2_aoh.tif","Blue-winged Teal 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sphyrapicus_varius_2_aoh.tif","Yellow-bellied Sapsucker 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spinus_pinus_1_aoh.tif","Pine Siskin 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spinus_tristis_1_aoh.tif","American Goldfinch 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spizella_pallida_2_aoh.tif","Clay-colored Sparrow 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spizella_passerina_2_aoh.tif","Chipping Sparrow 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Spizella_pusilla_2_aoh.tif","Field Sparrow 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Steganopus_tricolor_2_aoh.tif","Wilson's Phalarope 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Stelgidopteryx_serripennis_2_aoh.tif","Northern Rough-winged Swallow 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sterna_hirundo_2_aoh.tif","Common Tern 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Strix_nebulosa_1_aoh.tif","Great Gray Owl 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Strix_varia_1_aoh.tif","Barred Owl 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sturnella_magna_2_aoh.tif","Eastern Meadowlark 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sturnella_neglecta_2_aoh.tif","Western Meadowlark 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Sturnus_vulgaris_1_aoh.tif","Starling 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Surnia_ulula_1_aoh.tif","Northern Hawk-Owl 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Tachycineta_bicolor_2_aoh.tif","Tree Swallow 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Toxostoma_rufum_2_aoh.tif","Brown Thrasher 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Troglodytes_aedon_2_aoh.tif","House Wren 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Troglodytes_hiemalis_2_aoh.tif","Winter Wren 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Turdus_migratorius_1_aoh.tif","American Robin 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Tyrannus_tyrannus_2_aoh.tif","Eastern Kingbird 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vermivora_chrysoptera_2_aoh.tif","Golden-winged Warbler 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vireo_flavifrons_2_aoh.tif","Yellow-throated Vireo 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vireo_gilvus_2_aoh.tif","Warbling Vireo 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vireo_olivaceus_2_aoh.tif","Red-eyed Vireo 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Vireo_solitarius_2_aoh.tif","Blue-headed Vireo 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Zenaida_macroura_1_aoh.tif","American Mourning Dove 1","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Birds (IUCN)","T_IUCN_BIRD_Zonotrichia_albicollis_2_aoh.tif","White-throated Sparrow 2","manual","0, 1","#00000000, #ff7f00","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Alces_alces_aoh.tif","Moose","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Blarina_brevicauda_aoh.tif","Northern Short-tailed Shrew","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Canis_latrans_aoh.tif","Coyote","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Castor_canadensis_aoh.tif","American Beaver","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Condylura_cristata_aoh.tif","Star-nosed Mole","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Eptesicus_fuscus_aoh.tif","Big Brown Bat","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Erethizon_dorsatum_aoh.tif","North American Porcupine","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Glaucomys_sabrinus_aoh.tif","Northern Flying Squirrel","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Glaucomys_volans_aoh.tif","Southern Flying Squirrel","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lasionycteris_noctivagans_aoh.tif","Silver-haired Bat","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lasiurus_borealis_aoh.tif","Red Bat","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lasiurus_cinereus_aoh.tif","Hawaiian Hoary Bat","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lepus_americanus_aoh.tif","Snowshoe Hare","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lepus_europaeus_aoh.tif","European Hare","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lontra_canadensis_aoh.tif","Northern River Otter","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lynx_canadensis_aoh.tif","Canada Lynx","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Lynx_rufus_aoh.tif","Bobcat","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Marmota_monax_aoh.tif","Woodchuck","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Martes_pennanti_aoh.tif","Fisher","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mephitis_mephitis_aoh.tif","Striped Skunk","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Microtus_pennsylvanicus_aoh.tif","Meadow Vole","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mus_musculus_aoh.tif","House Mouse","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mustela_erminea_aoh.tif","Short-tailed Weasel","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mustela_frenata_aoh.tif","Long-tailed Weasel","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Mustela_nivalis_aoh.tif","Least Weasel","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Myodes_gapperi_aoh.tif","Revillagigedo Island Red-backed Vole","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Myotis_leibii_aoh.tif","Eastern Small-footed Myotis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Myotis_lucifugus_aoh.tif","Little Brown Myotis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Myotis_septentrionalis_aoh.tif","Northern Myotis","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Napaeozapus_insignis_aoh.tif","Woodland Jumping Mouse","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Neovison_vison_aoh.tif","American Mink","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Odocoileus_virginianus_aoh.tif","White-tailed Deer","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Ondatra_zibethicus_aoh.tif","Muskrat","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Parascalops_breweri_aoh.tif","Hairy-tailed Mole","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Peromyscus_leucopus_aoh.tif","White-footed Mouse","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Peromyscus_maniculatus_aoh.tif","North American Deermouse","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Pipistrellus_subflavus_aoh.tif","Tricolor Bat","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Procyon_lotor_aoh.tif","Northern Raccoon","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sciurus_carolinensis_aoh.tif","Gray Squirrel","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sorex_cinereus_aoh.tif","Cinereus Shrew","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sorex_fumeus_aoh.tif","Smoky Shrew","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sorex_hoyi_aoh.tif","Pygmy Shrew","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Sylvilagus_floridanus_aoh.tif","Eastern Cottontail","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Synaptomys_cooperi_aoh.tif","Southern Bog Lemming","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Tamias_striatus_aoh.tif","Eastern Chipmunk","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Tamiasciurus_hudsonicus_aoh.tif","Red Squirrel","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Taxidea_taxus_aoh.tif","American Badger","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Urocyon_cinereoargenteus_aoh.tif","Tree Fox","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Ursus_americanus_aoh.tif","American Black Bear","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Vulpes_vulpes_aoh.tif","Red Fox","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Mammals (IUCN)","T_IUCN_MAMM_Zapus_hudsonius_aoh.tif","Meadow Jumping Mouse","manual","0, 1","#00000000, #b15928","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Caretta_caretta_aoh.tif","Loggerhead Turtle","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Diadophis_punctatus_aoh.tif","Ring-necked Snake","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Eretmochelys_imbricata_aoh.tif","Hawksbill Turtle","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Heterodon_platirhinos_aoh.tif","Eastern Hognose Snake","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Nerodia_sipedon_aoh.tif","Lake Erie Water Snake","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Opheodrys_vernalis_aoh.tif","Smooth Greensnake","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Pantherophis_gloydi_aoh.tif","Eastern Fox Snake","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Plestiodon_fasciatus_aoh.tif","Five-lined Skink","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Sistrurus_catenatus_aoh.tif","Massasauga","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Storeria_occipitomaculata_aoh.tif","Redbelly Snake","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Thamnophis_butleri_aoh.tif","Butler's Gartersnake","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Thamnophis_sauritus_aoh.tif","Eastern Ribbonsnake","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Reptiles (IUCN)","T_IUCN_REPT_Thamnophis_sirtalis_aoh.tif","Common Gartersnake","manual","0, 1","#00000000, #b2df8a","absence, presence","km2","national","","FALSE","FALSE","0.2"
"theme","Rivers","T_KM_River_length.tif","Rivers","continuous","","Blues","","km","national","","FALSE","FALSE","0.2"
"theme","Shoreline","T_KM_Shoreline_length.tif","Shoreline","continuous","","YlOrBr","","km","national","","FALSE","FALSE","0.2"
"theme","Land Cover","T_LC_Forest-lc.tif","Forest (LC)","continuous","","viridis","","ha","national","","FALSE","FALSE","0.2"
"theme","Land Cover","T_LC_Forest-lu.tif","Forest (LU)","continuous","","viridis","","ha","national","","FALSE","FALSE","0.2"
"theme","Land Cover","T_LC_Grassland.tif","Grassland","continuous","","viridis","","ha","national","","FALSE","FALSE","0.2"
"theme","Land Cover","T_LC_Lakes.tif","Lakes","continuous","","viridis","","ha","national","","FALSE","FALSE","0.2"
"theme","Land Cover","T_LC_Wetlands.tif","Wetlands","continuous","","viridis","","ha","national","","FALSE","FALSE","0.2"
"weight","","W_Carbon_potential.tif","Carbon potential","continuous","","YlOrBr","","tonnes/yr","national","","FALSE","FALSE",""
"weight","","W_Carbon_storage.tif","Carbon storage","continuous","","YlOrBr","","tonnes","national","","FALSE","FALSE",""
"weight","","W_Climate_extremes.tif","Climate extremes","continuous","","magma","","index","national","","FALSE","FALSE",""
"weight","","W_Climate_forward_velocity.tif","Climate forward velocity","continuous","","magma","","index","national","","FALSE","FALSE",""
"weight","","W_Climate_refugia.tif","Climate refugia","continuous","","magma","","index","national","","FALSE","FALSE",""
"weight","","W_Connectivity.tif","Connectivity","continuous","","mako","","current density","national","","FALSE","FALSE",""
"weight","","W_Freshwater.tif","Freshwater","continuous","","Blues","","ha","national","","FALSE","FALSE",""
"weight","","W_Human_footprint.tif","Human footprint","continuous","","rocket","","index","national","","FALSE","FALSE",""
"weight","","W_Key_biodiversity_areas.tif","Key biodiversity areas","manual","0, 1","#00000000, #1c9099","not KBA, KBA","km2","national","","FALSE","FALSE",""
"weight","","W_Recreation.tif","Recreation","continuous","","Greens","","ha","national","","FALSE","FALSE",""
